	erytrocyty	trombocyty	weight	name	hbver	ssn	relationship	er-cv	smoker	indicator	hematokrit	leukocyty	alp	hemoglobin	ast	alt	etytr
9016	7.52330	7.17831	56.14243	David Sweeney	4.21216	788-40-3937	separated	63.80628	Y	1.00000	6.71216	4.66708	79.59417	6.00440	72.52994	1.63537	5.06512
9017	8.50408	6.32082	64.26984	Lindsey Rodriguez	8.54727	001-86-4902	married	28.45123	yes	0.00000	4.57633	8.21927	86.58420		61.96165	3.10131	7.90568
9018	11.56030	4.81351	5.59228	Aaron Mendoza	8.64569	054-09-4527	married	51.49530	yes	1.00000	6.82084	10.85792	91.09878	6.31930	75.93955	51.19867	8.20674
9019	8.73689	7.51257	88.28222	Allison King	10.10400	766-09-7901	separated	71.81410	no	0.00000	6.21584	8.70598	43.60734	8.00766	66.10792	3.70554	10.31817
9020	7.13150	7.45843	22.04164	Sherry Hardin	8.26715	626-85-1116	married	51.51279	Y	1.00000	7.02942	4.08714	79.75342	7.10219	72.56389	1.28214	4.24925
9021		5.82386	31.98504	Kim Clarke	7.58350	229-39-2309	nop	65.21321	yes	0.00000	5.54531	8.29574	73.86664	7.12495	72.89487	0.67937	6.35830
9022	8.89716	5.23519	58.54358	Carrie Wallace	4.61027	041-81-2988	divoced	57.90289	no	1.00000	6.16418	5.37159	70.57619	5.30001	69.33977	4.27403	5.23185
9023	5.15914	7.30089	52.71330	Virginia Bailey	4.70183	017-56-1286	single	49.91627	no	0.00000	7.76456	7.11371	55.62117	7.63235	80.51015	1.00018	8.33121
9024	8.87823	7.21263	76.48272	Regina Smith	10.59452	548-71-0803	single	41.25415	Y	0.00000	6.96342	7.71011	80.56200	5.89611	76.17203	4.19897	10.12879
9025	5.44351	7.69232	65.61361	Joe Green	5.46325	726-72-1468	single	51.92532	no	1.00000	6.23485	8.49069	83.60148	6.45125	76.86472	1.11509	9.85930
9026	6.22308	6.51400	27.98532	Sylvia Thomas	9.10071	427-63-5518	divoced	43.93276	no	1.00000	8.15691	6.57174	88.69875	6.77250	81.89097	0.89382	5.69491
9027	6.22762	8.24662	73.76372	Bruce Cooper	6.94215	401-75-7838	divoced	56.43160	yes	1.00000	7.78779	8.78251	18.98630	8.59339	70.76823	0.77805	8.49683
9028	5.66478	7.56206	117.65431	Rebecca Garcia	6.51310	792-80-0450	widowed	58.56656	no	1.00000	7.77350	8.44251	46.24498	7.84600	73.74428	0.70392	7.39380
9029	6.44228	6.16560	59.63841	Cameron Pena	6.14269	645-61-5267	divoced	73.76357	no	0.00000	9.13399	9.99286	87.07157	6.32914	73.74663	0.89458	5.31824
9030	5.66437	6.81492	95.66785	Melissa Walker	8.05741	505-69-6362	divoced	61.80918	yes	0.00000	6.82968	7.88504	54.46059	5.00950	80.72890	1.09658	5.92854
9031	5.00825	7.67244	111.02109	Dustin Gonzales	4.55024	386-57-5793	single	46.10976	no	1.00000	5.18808	7.81515	66.09987	5.13799	74.26697	0.84739	6.79981
9032	5.07915	7.72508	126.61857	Howard Johnston	5.34293	537-53-8160	divoced	43.70217	no	1.00000	6.85068	7.36778	49.29029	7.70040	76.26032	0.46748	7.87621
9033	8.49584	7.92037	27.67660	Kevin Wang	4.87498	204-62-0578	single	40.77061	no	1.00000	5.94573	6.73919	41.81302	7.89989	77.16640	3.00711	6.16956
9034	6.55451	6.15489	102.03497	Jennifer Yates	4.46819	806-65-5877	widowed	64.25255	no	1.00000	7.87914	7.04920	45.90683	7.89090	75.33266	0.86203	8.76295
9035	8.51550	6.80990	117.35504	Christopher Larson	7.85582	708-26-9885	married	64.48045	Y	1.00000	6.40203	4.95757	72.40337	7.16078	74.59127	3.13587	5.50376
9036	8.16816	5.66918	16.99634	Joseph Clark	8.55810	857-37-8957	married	53.89555	yes	0.00000	6.95929	7.14635	91.57088	6.60697	69.59873	3.07111	8.14464
9037	5.88221	7.87052	118.08522	David Sweeney	4.60842	788-40-3937	single	51.16552	Y	1.00000	7.72468		79.11782	6.94046	78.48918	1.20698	6.73400
9038	6.97628	6.71960	109.80200	Troy Vaughan	6.09967	513-87-7257	widowed	69.28047	no	1.00000	6.53370	8.39119	84.20555	6.85287	61.15774	1.31658	7.89434
9039	7.04578	8.36738	137.81919	Shawn Sanchez	8.98552	297-92-7434	divoced	77.24171	no	0.00000	4.68407	6.95219	50.58362	4.94430	70.83631	1.31693	5.18915
9040	5.60066	6.32144	31.87141	Cynthia Duncan	5.28619	511-40-2071	single	55.65133	Y	1.00000	7.78673	7.51103	80.98885	6.85655	78.24050	0.73208	5.01219
9041	6.19627	7.50094	144.06386	Ryan Kramer	5.23942	507-57-1548	divoced	69.48377	Y	1.00000	4.63017	7.22206	88.78721	6.62451	64.37357	1.07164	9.27757
9042	3.90823	6.72551	70.88436	Joshua Luna	7.12388	542-82-9380	married	47.11798	Y	0.00000	8.07363	9.03230	57.27421	7.65354	79.81650	0.92363	5.65801
9043	4.71542	5.64677	66.93833	Gerald Manning	6.88150	573-43-6481	separated	66.50266	no	0.00000	7.30037	9.80780	83.13465	6.29394	70.38517	1.22730	5.15074
9044	4.81108	6.89656	58.14893	Yvonne Rodriguez	5.53013	896-82-9731	divoced		no	1.00000	6.56179	8.13862	89.69644	6.20130	80.42194	0.96374	8.86063
9045	7.58329	6.80808	13.45075	Danielle Humphrey	7.22326	165-57-0800	divoced	36.52702	no	0.00000	7.78354	8.26705	67.55900	5.30653	72.01152	1.95008	7.24507
9046	5.38999	7.32996	83.00701	Jeanette Terry	7.38199	640-63-2821	divoced	32.65754	Y	0.00000	7.05914	8.61228	80.14594	5.79429	71.17389	1.44590	5.14366
9047	5.86933	7.44583	117.62207	Beverly Robinson	5.87245	294-04-7576	single	67.24869	no	1.00000	6.59548	8.58967	80.72355	6.79519	61.11411	1.03049	8.19507
9048	6.24453	6.90668	67.48568	Scott Singh	6.19438	575-85-9330	widowed	80.19521	no	1.00000	5.90427	9.15471	92.41008	5.96316	66.00930	0.99924	8.94519
9049	6.05896	8.08947	63.78094	Stephanie Padilla	6.24517	576-74-7930	married	85.30785	no	1.00000	6.87532	8.75982	94.00975	6.30313	81.55567	1.03627	7.81662
9050	5.44656	8.70967	58.37548	Richard Ibarra	5.89363	619-08-0188	married	43.34877	Y	1.00000	7.55589	8.17932	12.29163	8.77917	75.29016	1.13801	8.27897
9051	6.81818	7.72430	35.19885	Ronald Boyd	7.91849	121-97-7893	married	60.53763	Y	1.00000	6.51560	3.81809	84.14080	6.35665	81.69032	0.93309	4.72766
9052	5.81402	5.86411	85.53223	Kristin Prince	7.63532	155-79-2313	single	56.72670	no	1.00000	6.66626	3.79256	58.14713	4.91321	88.66670	0.70405	4.96548
9053	6.21719	6.75997	118.34973	Diane Randolph	7.20584	379-02-9259	widowed	67.85664	no	1.00000		8.70217	40.33644	8.22042	70.29027	1.17686	6.60873
9054	5.53127	6.30039	62.33574	Ashley Kline	5.10351	662-59-2813	divoced	53.93444	Y	0.00000	4.51126	7.17765	75.73873	5.14391	58.90703	0.72610	8.77805
9055	7.38093	5.80265	92.16438	Erik Cook	9.13563	085-30-1521	married	57.01937	N	1.00000	8.38240	6.63199	82.21533	5.55960	67.74705	1.60660	6.20537
9056	7.26689	6.65675	100.43290	Destiny Hale	8.94575	648-62-1746	divoced	62.99769	no	1.00000	6.33135	6.21081	18.69826	8.58719	64.93734	1.68018	5.69982
9057	5.38095	6.39724	139.43692	Justin West	8.01002	221-05-7393	married	47.12008	Y	0.00000	7.25061	8.43105	95.11670	6.07258	68.53898	1.07881	5.99444
9058	6.40566	6.40385	82.33246	Kevin Velasquez	8.74267	374-23-8374	married	52.24660	no	0.00000	5.39031	6.65572	42.57574	7.94989	70.49037	1.28446	5.49145
9059	8.83670	8.14860	32.35091	Matthew Everett	9.60468	029-12-9715	single	42.73055	Y	0.00000	6.13871	9.26516	67.04712	5.47939	82.30529	4.10819	9.85257
9060	5.87153	6.08571	57.46171	Mark Jordan	7.83261	562-62-4819	single	44.30071	no	1.00000	7.84755	8.57753	83.51169	6.73227	83.90835	0.70604	7.12447
9061	4.59800	6.30460	62.21323	Edwin Reed	6.72810	801-16-4539	single	59.26671	Y	1.00000	6.65536	8.03063	68.18766	7.36339	75.76787	0.42593	8.97637
9062	8.49441	5.75328	30.10448	Aaron Mccarthy	6.23709	595-85-5638	divoced	57.02242	no	1.00000	7.45028	6.18615	78.46614	5.34126	78.67231	3.31309	6.44943
9063	7.67221	5.52572	36.17458	Jose Martinez	4.38091	867-33-4287	married	49.87197	Y	1.00000	8.27451	7.98990	77.75349	5.83316	73.99446	1.81651	9.40984
9064	6.11114	8.62073	83.37960	Mary Chase	7.37449	134-01-0182	divoced	54.51703	Y	0.00000	7.18832	9.37381	67.70938	5.25736	69.02284	0.45873	9.14534
9065	8.70010	5.35170	117.39425	Emily Owens	8.68429	083-05-6340	widowed	55.82381	Y	0.00000	7.35199	8.50544	82.04711	6.95485	76.62466	3.61145	9.03274
9066	6.17898	7.69628	83.01657	Edward Mendez	6.68980	541-19-9676	divoced	38.18154	no	1.00000	7.08862	3.82391	79.22890	6.88917	64.94054	1.00324	4.54318
9067	9.51345	6.39654	85.10214	Mark Mason	7.26039	453-46-7089	nop	53.41302	no	0.00000	7.08774	8.65568	68.35198	5.27523	63.86082	7.80307	7.70607
9068	7.17597	7.14042	91.62941	Kristen Dudley	5.09020	005-42-5686	divoced	70.80720	no	0.00000	5.89988	8.62511	87.52433	5.89872	86.17676	1.75307	6.66826
9069	6.10069	6.38110	44.85454	Elizabeth Davis	5.30329	238-77-3573	widowed	43.57680	no	1.00000	5.78197	7.45751	83.06020	6.92851	67.12175	0.85316	8.45511
9070	5.98893	5.19357	100.89976	Richard Schmitt	7.57661	553-70-2398	divoced	46.50598	no	1.00000	5.32805	8.82202	85.94363	5.80685	65.80232	1.21316	6.66563
9071	4.21264	7.73256	61.20667	Molly Nelson	11.92036	303-25-8349	widowed	54.23119	N	1.00000	8.95061	3.30488	73.01956	7.26331	74.50574	1.10976	4.26517
9072	6.64055	7.97403	128.13749	Ryan Kramer	5.87879	507-57-1548	nop	50.75623	yes	0.00000	6.74898	6.92157	57.29430	7.54042	73.02822	1.10764	5.71801
9073	5.83353	7.49563	86.38680	Travis Smith	8.23688	020-55-7693	married	45.69761	no	1.00000	5.98933	9.90163	74.45213	5.75075	70.09240	0.48200	8.94530
9074	9.36065	6.58342	26.43685	Kristina Washington	5.10028	640-93-2376	divoced	68.44780	no	1.00000	7.47645	5.09123	78.77153	5.51176	82.58727	6.34439	5.36104
9075	6.44829	6.84086	80.08218	Phillip Peterson	8.53453	605-97-8756	single	65.15637	no	0.00000	6.48800	6.91660	91.29633	6.32438	73.47406	1.08801	5.99112
9076	5.19311	6.61221	53.12691	Dale Obrien	6.37039	845-87-6171	married	58.50088	Y	1.00000	6.27110	8.50946	35.22102	8.09724	67.89767	0.76572	7.23046
9077	6.76400	6.04237	76.85722	Brandi Miranda	7.01083	764-40-4908	divoced	61.49668	no	0.00000	7.45037	9.05184	17.25785	8.77042	75.99309	1.47488	4.63424
9078	3.91058	6.92456	123.39538	Kimberly Lindsey	4.06509	854-50-4242	single	50.97939	no	1.00000	8.38321	6.60083	49.14879	7.79835	64.75816	0.50256	7.96923
9079	7.06236	6.38744	84.58477	Dillon Curtis	8.31405	276-86-1734	divoced	39.14005	no	1.00000	5.82227	3.75318	77.74918	5.57913	70.95243	1.38747	4.48333
9080	5.83403	6.57100	61.87175	Makayla Welch	7.42601	184-57-4406	married	59.61520	no	1.00000	5.20111	3.61995	80.30504	5.90129	63.20913	0.81136	4.58490
9081	5.06620	7.87972	68.01880	Joel Vaughan	7.96021	751-11-3590	single	41.17615	yes	0.00000	6.94746	8.20647	88.89470	6.51229	67.36277	0.71915	6.08420
9082	6.71823	6.90556	111.94359	Stephanie Cobb	8.90946	349-04-5593	divoced	50.68237	no	0.00000	5.79302	8.83374	75.64341	5.46166	75.18862	1.02195	10.28981
9083	6.70755	6.70324	67.35892	Jessica Wilson	9.30675	547-41-6661	divoced	61.87621	no	1.00000	8.51688	4.27442	28.84513	8.38436	80.43403	1.52275	5.03320
9084	4.93852	6.98133	31.03556	Gina Warner	5.67297	372-53-9652	separated	53.21321	Y	1.00000	6.24753	7.98909	47.17615	7.98127	71.88988	1.52912	8.25856
9085	6.18732	7.79484	80.88485	Teresa Howard	5.78343	587-45-7475	divoced	70.18492	no	1.00000	6.93140	8.23173	72.89841	7.08317	73.02684	0.73867	9.07443
9086	8.22735	6.54044	93.12446	Carla Morgan	6.62745	664-56-3579	separated	58.69349	no	0.00000	6.72746	7.55102	75.48685	5.64513	79.25007	2.90328	7.04288
9087	6.10349	6.35776	38.65927	Andrew Pena	4.18800	371-63-4832	widowed	45.12284	no	1.00000	6.09364	7.70358	88.03530	6.31612	81.99350	0.75051	7.61477
9088	4.32140	7.02756	39.98901	Ann Clark	7.84715	037-77-4671	divoced	47.57776	Y	0.00000	7.02656	8.23857	51.19051	7.85605	83.65642	0.98194	5.03790
9089	5.88338	6.68522	91.79944	Laura Beck	9.07916	855-09-5913	divoced	22.30590	no	0.00000	7.13605	3.19982	89.00520	6.44600	79.14801	1.00961	4.55408
9090	4.41655	5.39406	63.74642	Andrew Cruz	8.20298	733-87-7930	single	28.63678	no	1.00000	7.12315	9.51340	33.19217	8.39642	69.81575	0.89192	7.51963
9091	5.18285	7.47362	48.62598	Andrea Diaz	4.90156	664-28-5712	single	54.83084	no	1.00000	6.19551	7.16448	37.30297	8.14805	67.29701	0.67567	8.05827
9092	7.32307	5.96970	37.05630	Melissa Martinez	8.25172	636-08-6747	divoced	66.38602	Y	0.00000	8.55849	8.24571	75.98658	6.50898	68.99302	1.65031	8.35798
9093	8.92613	7.12797	48.65671	Linda Riggs	9.00739	512-97-4454	divoced	38.57867	no	0.00000	6.09397	6.11807	56.48782	4.98968	82.30325	4.65471	7.69490
9094	7.86909	7.43193	61.33423	Daniel Berry	9.01816	220-52-4570	separated	32.79257	no	0.00000	5.71565	8.02602	93.24184	5.99809	65.97525	2.11565	8.54646
9095	4.27432	5.62840	101.85757	Valerie Knight	3.44037	475-83-8199	widowed	49.14193	no	1.00000	8.31348	6.05218	13.30956	8.94168	66.89418	0.63339	7.89450
9096	6.25507	6.63758	10.07398	Phillip Peterson	8.71957	605-97-8756	single	66.24086	Y	0.00000	5.29409	6.75813	90.05849	6.13130	76.77885	1.03879	5.60431
9097	7.98344	7.46724	32.12303	Debbie Rios DDS	8.37415	356-37-8448	married	61.46279	Y	1.00000	8.89355	6.71557	83.47516	5.92577	72.81915	2.25095	6.37517
9098	6.11819	5.75860	47.01357	Russell Hernandez	5.14926	106-82-8912	divoced	39.29554	no	1.00000	6.47674	8.01082	62.03288	5.18209	79.21951	1.11560	8.14655
9099	6.35096	5.92356	35.18033	Haley Gutierrez	7.46091	494-80-7425	separated	54.26300	no	1.00000	6.97780	8.82036	80.01788	7.07851	77.55979	1.29871	9.35023
9100	6.18061	7.28793	62.39743	Christina Stevens	6.22980	681-43-5782	widowed	50.82158	no	1.00000	5.60518	8.72458	28.28294	8.59618	69.07047	0.75800	7.98510
9101	3.60543	5.17724	92.11794	Stephanie Reyes	5.67462	138-66-5051	divoced	51.15449	yes	1.00000	6.65068	8.24749	65.48517	7.41741	78.83427	1.20687	8.07893
9102	6.28991	7.21388	30.78847	Alan Crawford	8.37005	029-47-3790	single	62.74201	yes	0.00000	4.99396	7.72225	73.30050	7.28679	70.96759	1.27343	4.71119
9103	6.71804	7.23239	73.54737	Sarah Parrish	10.08500	748-19-4360	divoced	54.11345	Y	1.00000	6.30326	4.37860	30.44345	8.32371	76.13459	0.90458	4.86357
9104	7.07480	6.53428	80.87442	Lucas Stevens	6.22009	635-37-3480	widowed	59.46116	no	0.00000	6.40790	6.17636	73.99241	5.50627	61.77274	1.52698	7.13496
9105	7.43488	5.65992	118.36489	Ruth Parks	7.02891	543-99-0131	divoced	61.24565	N	1.00000	6.40653	8.13107	95.18745	6.06176	73.07450	1.62218	7.65966
9106	8.02287	5.91681	109.00741	Crystal Wolf	7.05958	187-28-9547	single	47.34341	yes	0.00000	8.49217	8.09875	15.92094	8.79903	74.30162	2.16568	6.60383
9107	8.99437	8.18214	98.30699	Joseph Roberts	7.94077	193-23-2329	widowed	63.04428	no	1.00000	6.94965	8.40474	93.75758	6.51223	75.89444	4.80614	7.21729
9108	6.13691	5.31404	67.65584	Alan Crawford	4.21484	029-47-3790	divoced	40.99559	yes	1.00000	8.05463	7.97076	74.73416	7.13794	71.94718	0.84410	10.29351
9109	5.95330	4.75291	9.55774	Stanley Yates	7.12866	886-86-7233	single	59.57809	N	0.00000	7.90754	8.52262	67.97862	7.16118	71.26522	0.98755	5.24956
9110	6.45646	6.18101	119.08065	Kristie Smith	6.90685	603-50-2950	single	57.30583	no	1.00000	5.45445	8.54841	75.19631	6.97397	71.68389	1.66823	8.08193
9111	9.26793	7.26844	33.82299	Douglas Allen	9.26519	680-38-5765	married	55.03307	no	0.00000	8.05173	8.61752	67.69318	7.32184	87.93880	5.76495	8.40784
9112	9.78979	6.40627	99.50200	Richard Rivera	11.13289	171-55-9536	separated	30.83431	yes	1.00000	6.72363	6.35176	64.73372	7.41166	77.26797	9.02588	5.87999
9113	11.41861	7.26123	86.93255	Zachary Patel	6.69910	693-64-6882	married	41.64835	yes	0.00000	7.33967	8.09771	79.44285	6.78229	66.85599	44.71277	6.07864
9114	6.14499	6.75367	137.26610	Stephanie Trujillo	6.67365	591-46-1067	nop	71.48445	Y	1.00000	7.65091	4.59738	86.59724	6.44439	70.60356	1.08621	4.87265
9115	8.75345	5.41710	35.34027	Eric Cruz	9.28153	356-42-4064	divoced	46.79933	yes	0.00000	6.58044	8.13353	84.14236	6.55831	70.96057	3.88755	9.67606
9116	7.65744	7.47660	7.19633	Kathleen Hamilton	7.64673	837-76-7218	single	51.42703	yes	0.00000	7.39838	8.74690	90.28707	6.12465	62.15108	1.42493	8.55059
9117	5.60787	6.55473	124.22307	Katrina Gonzalez	5.17883	495-81-5543	married	45.21009	no	0.00000	7.35851	11.33035	80.04807	5.98323	90.33750	0.75930	4.93009
9118	8.19272	7.03695	-1.18133	Emily Miller	6.33158	387-44-4737	single	47.53217	no	0.00000	7.09969	8.85052	86.24456	6.31042	72.22720	2.77597	7.82766
9119	5.47808	7.41658	35.58328	Kevin Perkins	5.22905	262-93-8975	married	46.35027	yes	1.00000	7.61775	7.90867	48.92294	7.80015	75.33333	0.98727	8.75502
9120	10.75075	7.07568	88.68048	Angela Spencer	7.54000	604-51-1535	separated	57.11824	yes	1.00000	7.78571	7.23236	76.42202	7.18362	67.75026	23.33252	6.77102
9121	10.03684	7.09602	67.15253	Susan Beck	5.99657	786-10-6523	married	27.70579	no	1.00000	7.03960	6.60687	74.13443	7.15341	70.06191	11.83369	5.93792
9122	4.02991	6.10343	61.40941	William Sims	4.89645	731-85-6156	divoced	39.49479	Y	1.00000	7.29992	8.36666	79.24600	7.01183	76.44879	0.64491	7.79665
9123	7.30248	6.56780	97.04629	Kevin Miller	8.55153	053-04-1900	divoced	46.38976	N	1.00000	6.83302	4.19041	75.87211	6.94235	73.55346	1.22159	5.41427
9124	5.91562	5.82991	37.93664	Traci Williams	7.84231	717-52-2029	nop	62.29017	no	0.00000	5.63302	6.58992	89.18596	6.37463	77.50232	1.06482	9.18711
9125	10.86385	8.67923	115.54057	Amber Morrison	9.75203	372-87-7487	divoced	60.25419	Y	1.00000	5.22583	9.52190	53.50241	7.81720	84.90885	25.60225	7.14914
9126	6.19484	6.29943	52.72393	Jose Smith	7.27543	442-15-4742	married	54.74402	no	0.00000	7.00451	9.01530	59.96332	7.57039	73.90178	0.94771	4.43313
9127	8.95670	6.40809	26.25915	Jon Burnett	8.17884	109-43-8938	separated	53.26517	no	0.00000	6.03248	7.68135	32.81325	8.07012	74.18208	4.71184	8.37647
9128	5.55640	6.17936	57.97222	Derrick Gordon DDS	6.25260	438-79-3621	single	59.22886	yes	1.00000	7.12108	8.11560	62.61175	7.41068	78.83185	0.37227	7.55825
9129	7.00641	6.78347	77.30324	Nicole Hutchinson	8.13356	528-95-7976	married	42.35082	no	1.00000	7.45346	2.96691	56.36270	7.50991	72.18189	1.32771	3.96148
9130	7.10586	5.26752	60.38580	Laurie White	8.62469	313-71-1305	widowed	50.80736	Y	0.00000	8.16399	9.18119	30.71259	8.31639	83.55139	1.16766	9.73562
9131	6.49018	8.10375	122.49839	Michael Scott	7.06615	561-20-7809	single	45.10765	no	0.00000	6.04997	8.91262	76.20893	6.67104	79.08432	0.88316	7.15537
9132	4.52063	6.82895	55.32419	Anthony Bauer	5.31034	646-13-8459	single	54.44510	yes	1.00000	6.72580	8.04960	76.26715	7.20692	79.57984	1.01897	7.17275
9133	7.33804	7.48621	138.37917	Heather Johnson	7.63931	497-68-0269	separated	59.17596	yes	1.00000	7.37965	4.30386	79.09752	5.78625	73.71328	1.61075	4.39031
9134	5.17269	6.69180	96.06853	James Smith	4.23819	377-21-4622	single	71.41450	Y	1.00000	7.47809	7.90934	80.08972	5.71078	74.67440	0.59565	8.31259
9135	7.86147	5.85439	134.77083	Dr. Sean Allen DVM	7.36194	752-31-0858	married	38.75417	yes	0.00000	7.93805	8.23702	79.16563	6.78309	72.19007	2.08206	7.18693
9136	5.61086	6.42388	17.77229	Sheila Watson	6.87630	603-81-4493	married	48.80392	Y	1.00000	6.71146	9.41464	68.73570	5.36954	62.86860	1.65828	8.70106
9137	7.00885	8.27126	139.29755	Jean Brown	8.84150	434-70-8620	separated	49.89171	Y	0.00000	7.83111	6.63412	79.01091	6.99366	82.23826	1.32173	6.05082
9138	7.37867	6.72858	48.86582	Patty Brown	8.62158	031-82-4612	widowed	43.88962	no	1.00000	6.33534	5.59985	59.86406	7.62562	57.19032	1.64556	6.10178
9139	7.29336	6.97498	61.20310	Mark Decker	7.94883	015-32-3088	widowed	45.08261	no	0.00000	6.02983	8.43843	40.34427	8.04448	82.21196	1.22127	8.01173
9140	7.21439	6.84727	13.08826	Gregory Montgomery	8.50963	176-23-4882	married	52.07706	no	0.00000	6.57148	6.54725	87.18892	6.25049	72.81682	1.85056	8.86185
9141	6.06510	8.94597	147.02237	Daniel Walton	10.24496	407-68-1251	widowed	87.94230	no	1.00000	8.60878	3.14954	36.10394	8.10206	72.00408	1.02226	4.30984
9142	10.50870	7.96963	104.34718	Tina Edwards	12.16680	487-61-3171	nop	43.86307	yes	0.00000	5.88699	8.27497	60.54937	7.46903	79.17274	18.59670	11.82517
9143	9.81425	7.47635	31.63317	Daniel Fox	11.71238	632-98-0768	widowed	50.31864	no	0.00000	7.94450	6.96902	80.30538	5.67395	73.76676	9.51816	10.66811
9144		5.83858	21.08100	Lee Robertson	8.21488	603-57-6625	married	52.09521	no	1.00000	6.52639	6.55924	84.87599	6.61632	71.21162	9.79397	6.03174
9145	5.67878	6.78598	67.27319	Valerie Hale	8.51541	755-59-2534	married	52.73571	no	1.00000	7.71459	3.54850	47.45257	7.72205	69.26442	0.64940	5.30248
9146	5.42832	6.70134	77.71260	Leslie Oconnor	8.17205	811-46-9877	married	48.43762	no	0.00000	9.18722	7.81504	53.10940	4.93103	74.81065	1.14354	5.27426
9147	7.91228	7.64399	61.25662	Eric Leblanc	6.65975	191-29-6289	single	75.15723	no	0.00000	6.94514	8.32728	75.00625	5.52610	78.67115	2.37861	6.67250
9148	8.17420	7.15795	98.66072	Chelsea Bartlett	7.83739	859-23-6010	married	57.00392	no	0.00000	5.85046	8.45248	56.48004	7.60208	73.81855	2.32407	7.92799
9149	5.95103	5.99161	80.55779	Gregory Peterson	6.33120	311-98-2137	married	64.75436	N	1.00000	6.55479	8.60402	47.08525	8.22858	72.33134	1.12323	8.85900
9150	5.32647	7.78480	98.03562	Brian Dixon	5.27508	494-21-6428	single	57.72102	no	1.00000	6.97163	8.17721	43.21267	8.09053	80.52268	1.38671	7.92354
9151	5.97380	7.83630	58.09654	Cynthia Duncan	5.58321	511-40-2071	separated	46.59100	yes	1.00000	5.98998	7.49477	78.77186	6.69181	66.31006	0.73333	7.61068
9152	5.94124	8.40745	55.67894	Edwin Warren	5.79439	607-53-6941	divoced	49.80150	yes	1.00000	5.77716	7.69940	43.58298	7.94477	66.54211	1.01229	8.17079
9153	9.88547	6.96274	112.32746	Sean Nelson	5.68340	031-97-2542	married	40.68990	no	1.00000	6.36165	6.23829	81.13476	5.90758	80.77673	10.49367	6.29829
9154	6.38750	6.37058	77.46866	Linda Hill	5.08913	396-14-0846	married	54.66409	Y	1.00000	6.10264	7.89285	60.55758	7.51542	63.13402	1.04907	6.63884
9155	7.25260	4.86583	0.12584	Anthony Figueroa	7.43305	521-55-7751	married	75.55626	yes	0.00000	8.53650	7.97859	79.49002	5.46011	73.38875	1.28648	8.95820
9156	6.14502	7.12280	40.80066	John Fields	5.78250	641-41-7613	single	42.08479	no	1.00000	7.47357	9.00445	72.49332	5.31942	77.66639	1.05618	9.10531
9157	7.51035	6.38125	14.06035	Ashley Gutierrez	7.19011	573-10-3179	married	70.22779	yes	0.00000	5.84252	9.15292	67.34079	7.36682	82.95709	1.87868	7.06641
9158	5.77524	6.51601	28.49737	George Hunter	3.45803	257-51-8143	single	67.51387	yes	1.00000	5.35943	6.68300	70.96156	7.13953	74.57098	0.93972	8.35814
9159	9.00977	6.70767	25.66459	Edward Mendez	8.77671	541-19-9676	widowed	71.23149	no	0.00000	6.18750	8.12243	73.77198	5.43782	73.10526	4.62639	8.29889
